vdc,ward,parcel_id,Landuse
गोगदोल,7,98,आवासीय क्षेत्र
गोगदोल,7,99,आवासीय क्षेत्र
गोगदोल,7,102,आवासीय क्षेत्र
गोगदोल,7,103,आवासीय क्षेत्र
गोगदोल,7,104,आवासीय क्षेत्र
गोगदोल,7,105,आवासीय क्षेत्र
गोगदोल,7,106,कृषि क्षेत्र
गोगदोल,7,108,कृषि क्षेत्र
गोगदोल,7,112,आवासीय क्षेत्र
गोगदोल,7,113,आवासीय क्षेत्र
गोगदोल,7,114,आवासीय क्षेत्र
गोगदोल,7,115,आवासीय क्षेत्र
गोगदोल,7,117,कृषि क्षेत्र
गोगदोल,7,118,कृषि क्षेत्र
गोगदोल,7,120,कृषि क्षेत्र
गोगदोल,7,121,कृषि क्षेत्र
गोगदोल,7,123,आवासीय क्षेत्र
गोगदोल,7,124,आवासीय क्षेत्र
गोगदोल,7,125,आवासीय क्षेत्र
गोगदोल,7,126,आवासीय क्षेत्र
गोगदोल,7,129,आवासीय क्षेत्र
गोगदोल,7,133,आवासीय क्षेत्र
गोगदोल,7,134,आवासीय क्षेत्र
गोगदोल,7,135,आवासीय क्षेत्र
गोगदोल,7,137,आवासीय क्षेत्र
गोगदोल,7,139,कृषि क्षेत्र
गोगदोल,7,142,आवासीय क्षेत्र
गोगदोल,7,143,आवासीय क्षेत्र
गोगदोल,7,144,आवासीय क्षेत्र
गोगदोल,7,150,कृषि क्षेत्र
गोगदोल,7,151,कृषि क्षेत्र
गोगदोल,7,152,कृषि क्षेत्र
गोगदोल,7,153,कृषि क्षेत्र
गोगदोल,7,154,कृषि क्षेत्र
गोगदोल,7,156,कृषि क्षेत्र
गोगदोल,7,161,कृषि क्षेत्र
गोगदोल,7,164,आवासीय क्षेत्र
गोगदोल,7,165,आवासीय क्षेत्र
गोगदोल,7,168,कृषि क्षेत्र
गोगदोल,7,173,कृषि क्षेत्र
गोगदोल,7,175,कृषि क्षेत्र
गोगदोल,7,177,कृषि क्षेत्र
गोगदोल,7,179,कृषि क्षेत्र
गोगदोल,7,180,आवासीय क्षेत्र
गोगदोल,7,186,कृषि क्षेत्र
गोगदोल,7,187,कृषि क्षेत्र
गोगदोल,7,191,आवासीय क्षेत्र
गोगदोल,7,192,आवासीय क्षेत्र
गोगदोल,7,194,आवासीय क्षेत्र
गोगदोल,7,196,आवासीय क्षेत्र
गोगदोल,7,197,आवासीय क्षेत्र
गोगदोल,7,198,आवासीय क्षेत्र
गोगदोल,7,199,आवासीय क्षेत्र
गोगदोल,7,200,आवासीय क्षेत्र
गोगदोल,7,201,आवासीय क्षेत्र
गोगदोल,7,202,आवासीय क्षेत्र
गोगदोल,7,203,आवासीय क्षेत्र
गोगदोल,7,205,आवासीय क्षेत्र
गोगदोल,7,209,आवासीय क्षेत्र
गोगदोल,7,212,आवासीय क्षेत्र
गोगदोल,7,213,आवासीय क्षेत्र
गोगदोल,7,214,आवासीय क्षेत्र
गोगदोल,7,215,आवासीय क्षेत्र
गोगदोल,7,217,आवासीय क्षेत्र
गोगदोल,7,218,आवासीय क्षेत्र
गोगदोल,7,220,आवासीय क्षेत्र
गोगदोल,7,221,आवासीय क्षेत्र
गोगदोल,7,222,आवासीय क्षेत्र
गोगदोल,7,223,आवासीय क्षेत्र
गोगदोल,7,224,आवासीय क्षेत्र
गोगदोल,7,225,आवासीय क्षेत्र
गोगदोल,7,226,आवासीय क्षेत्र
गोगदोल,7,227,आवासीय क्षेत्र
गोगदोल,7,228,आवासीय क्षेत्र
गोगदोल,7,229,आवासीय क्षेत्र
गोगदोल,7,230,आवासीय क्षेत्र
गोगदोल,7,232,आवासीय क्षेत्र
गोगदोल,7,233,आवासीय क्षेत्र
गोगदोल,7,234,आवासीय क्षेत्र
गोगदोल,7,235,आवासीय क्षेत्र
गोगदोल,7,236,आवासीय क्षेत्र
गोगदोल,7,237,आवासीय क्षेत्र
गोगदोल,7,238,आवासीय क्षेत्र
गोगदोल,7,239,आवासीय क्षेत्र
गोगदोल,7,240,आवासीय क्षेत्र
गोगदोल,7,241,आवासीय क्षेत्र
गोगदोल,7,242,आवासीय क्षेत्र
गोगदोल,7,243,आवासीय क्षेत्र
गोगदोल,7,244,आवासीय क्षेत्र
गोगदोल,7,245,आवासीय क्षेत्र
गोगदोल,7,246,आवासीय क्षेत्र
गोगदोल,7,247,आवासीय क्षेत्र
गोगदोल,7,248,आवासीय क्षेत्र
गोगदोल,7,249,आवासीय क्षेत्र
गोगदोल,7,250,आवासीय क्षेत्र
गोगदोल,7,251,आवासीय क्षेत्र
गोगदोल,7,252,आवासीय क्षेत्र
गोगदोल,7,253,आवासीय क्षेत्र
गोगदोल,7,254,आवासीय क्षेत्र
गोगदोल,7,255,आवासीय क्षेत्र
गोगदोल,7,257,आवासीय क्षेत्र
गोगदोल,7,258,आवासीय क्षेत्र
गोगदोल,7,259,आवासीय क्षेत्र
गोगदोल,7,262,आवासीय क्षेत्र
गोगदोल,7,263,आवासीय क्षेत्र
गोगदोल,7,264,आवासीय क्षेत्र
गोगदोल,7,268,आवासीय क्षेत्र
गोगदोल,7,270,आवासीय क्षेत्र
गोगदोल,7,271,आवासीय क्षेत्र
गोगदोल,7,272,आवासीय क्षेत्र
गोगदोल,7,275,आवासीय क्षेत्र
गोगदोल,7,276,आवासीय क्षेत्र
गोगदोल,7,277,आवासीय क्षेत्र
गोगदोल,7,278,आवासीय क्षेत्र
गोगदोल,7,279,आवासीय क्षेत्र
गोगदोल,7,280,आवासीय क्षेत्र
गोगदोल,7,281,आवासीय क्षेत्र
गोगदोल,7,282,आवासीय क्षेत्र
गोगदोल,7,283,आवासीय क्षेत्र
गोगदोल,7,284,कृषि क्षेत्र
गोगदोल,7,287,कृषि क्षेत्र
गोगदोल,7,288,आवासीय क्षेत्र
गोगदोल,7,289,आवासीय क्षेत्र
गोगदोल,7,291,आवासीय क्षेत्र
गोगदोल,7,292,आवासीय क्षेत्र
गोगदोल,7,293,कृषि क्षेत्र
गोगदोल,7,294,आवासीय क्षेत्र
गोगदोल,7,295,कृषि क्षेत्र
गोगदोल,7,300,आवासीय क्षेत्र
गोगदोल,7,301,आवासीय क्षेत्र
गोगदोल,7,302,आवासीय क्षेत्र
गोगदोल,7,303,कृषि क्षेत्र
गोगदोल,7,304,कृषि क्षेत्र
गोगदोल,7,305,कृषि क्षेत्र
गोगदोल,7,306,कृषि क्षेत्र
गोगदोल,7,307,कृषि क्षेत्र
गोगदोल,7,308,कृषि क्षेत्र
गोगदोल,7,310,कृषि क्षेत्र
गोगदोल,7,311,कृषि क्षेत्र
गोगदोल,7,312,कृषि क्षेत्र
गोगदोल,7,313,कृषि क्षेत्र
गोगदोल,7,314,कृषि क्षेत्र
गोगदोल,7,315,कृषि क्षेत्र
गोगदोल,7,316,कृषि क्षेत्र
गोगदोल,7,317,कृषि क्षेत्र
गोगदोल,7,318,कृषि क्षेत्र
गोगदोल,7,319,कृषि क्षेत्र
गोगदोल,7,320,कृषि क्षेत्र
गोगदोल,7,321,कृषि क्षेत्र
गोगदोल,7,322,आवासीय क्षेत्र
गोगदोल,7,323,आवासीय क्षेत्र
गोगदोल,7,324,आवासीय क्षेत्र
गोगदोल,7,325,आवासीय क्षेत्र
गोगदोल,7,326,आवासीय क्षेत्र
गोगदोल,7,328,आवासीय क्षेत्र
गोगदोल,7,329,आवासीय क्षेत्र
गोगदोल,7,330,आवासीय क्षेत्र
गोगदोल,7,331,आवासीय क्षेत्र
गोगदोल,7,332,आवासीय क्षेत्र
गोगदोल,7,333,आवासीय क्षेत्र
गोगदोल,7,334,आवासीय क्षेत्र
गोगदोल,7,337,आवासीय क्षेत्र
गोगदोल,7,338,आवासीय क्षेत्र
गोगदोल,7,340,आवासीय क्षेत्र
गोगदोल,7,341,आवासीय क्षेत्र
गोगदोल,7,342,आवासीय क्षेत्र
गोगदोल,7,343,कृषि क्षेत्र
गोगदोल,7,345,कृषि क्षेत्र
गोगदोल,7,346,कृषि क्षेत्र
गोगदोल,7,347,कृषि क्षेत्र
गोगदोल,7,348,आवासीय क्षेत्र
गोगदोल,7,349,कृषि क्षेत्र
गोगदोल,7,351,आवासीय क्षेत्र
गोगदोल,7,357,आवासीय क्षेत्र
गोगदोल,7,360,आवासीय क्षेत्र
गोगदोल,7,368,आवासीय क्षेत्र
गोगदोल,7,370,कृषि क्षेत्र
गोगदोल,7,371,कृषि क्षेत्र
गोगदोल,7,373,कृषि क्षेत्र
गोगदोल,7,375,कृषि क्षेत्र
गोगदोल,7,376,कृषि क्षेत्र
गोगदोल,7,377,कृषि क्षेत्र
गोगदोल,7,378,कृषि क्षेत्र
गोगदोल,7,379,कृषि क्षेत्र
गोगदोल,7,380,कृषि क्षेत्र
गोगदोल,7,381,कृषि क्षेत्र
गोगदोल,7,382,आवासीय क्षेत्र
गोगदोल,7,383,आवासीय क्षेत्र
गोगदोल,7,384,आवासीय क्षेत्र
गोगदोल,7,386,कृषि क्षेत्र
गोगदोल,7,387,कृषि क्षेत्र
गोगदोल,7,388,कृषि क्षेत्र
गोगदोल,7,389,कृषि क्षेत्र
गोगदोल,7,390,कृषि क्षेत्र
गोगदोल,7,391,आवासीय क्षेत्र
गोगदोल,7,392,आवासीय क्षेत्र
गोगदोल,7,393,आवासीय क्षेत्र
गोगदोल,7,394,आवासीय क्षेत्र
गोगदोल,7,395,आवासीय क्षेत्र
गोगदोल,7,396,आवासीय क्षेत्र
गोगदोल,7,398,आवासीय क्षेत्र
गोगदोल,7,399,कृषि क्षेत्र
गोगदोल,7,400,कृषि क्षेत्र
गोगदोल,7,401,कृषि क्षेत्र
गोगदोल,7,402,कृषि क्षेत्र
गोगदोल,7,403,कृषि क्षेत्र
गोगदोल,7,404,आवासीय क्षेत्र
गोगदोल,7,405,आवासीय क्षेत्र
गोगदोल,7,406,कृषि क्षेत्र
गोगदोल,7,407,आवासीय क्षेत्र
गोगदोल,7,408,आवासीय क्षेत्र
गोगदोल,7,409,आवासीय क्षेत्र
गोगदोल,7,410,कृषि क्षेत्र
गोगदोल,7,411,कृषि क्षेत्र
गोगदोल,7,412,आवासीय क्षेत्र
गोगदोल,7,413,आवासीय क्षेत्र
गोगदोल,7,414,आवासीय क्षेत्र
गोगदोल,7,415,आवासीय क्षेत्र
गोगदोल,7,416,आवासीय क्षेत्र
गोगदोल,7,417,आवासीय क्षेत्र
गोगदोल,7,418,कृषि क्षेत्र
गोगदोल,7,420,कृषि क्षेत्र
गोगदोल,7,422,कृषि क्षेत्र
गोगदोल,7,423,कृषि क्षेत्र
गोगदोल,7,426,आवासीय क्षेत्र
गोगदोल,7,427,आवासीय क्षेत्र
गोगदोल,7,428,आवासीय क्षेत्र
गोगदोल,7,429,आवासीय क्षेत्र
गोगदोल,7,430,कृषि क्षेत्र
गोगदोल,7,431,कृषि क्षेत्र
गोगदोल,7,432,कृषि क्षेत्र
गोगदोल,7,433,कृषि क्षेत्र
गोगदोल,7,434,कृषि क्षेत्र
गोगदोल,7,435,आवासीय क्षेत्र
गोगदोल,7,436,आवासीय क्षेत्र
गोगदोल,7,437,आवासीय क्षेत्र
गोगदोल,7,438,आवासीय क्षेत्र
गोगदोल,7,439,आवासीय क्षेत्र
गोगदोल,7,440,आवासीय क्षेत्र
गोगदोल,7,443,कृषि क्षेत्र
गोगदोल,7,444,कृषि क्षेत्र
गोगदोल,7,446,आवासीय क्षेत्र
गोगदोल,7,448,आवासीय क्षेत्र
गोगदोल,7,449,आवासीय क्षेत्र
गोगदोल,7,450,आवासीय क्षेत्र
गोगदोल,7,454,आवासीय क्षेत्र
गोगदोल,7,455,आवासीय क्षेत्र
गोगदोल,7,456,कृषि क्षेत्र
गोगदोल,7,457,कृषि क्षेत्र
गोगदोल,7,458,आवासीय क्षेत्र
गोगदोल,7,460,आवासीय क्षेत्र
गोगदोल,7,462,आवासीय क्षेत्र
गोगदोल,7,464,आवासीय क्षेत्र
गोगदोल,7,469,आवासीय क्षेत्र
गोगदोल,7,470,आवासीय क्षेत्र
गोगदोल,7,472,कृषि क्षेत्र
गोगदोल,7,473,आवासीय क्षेत्र
गोगदोल,7,474,कृषि क्षेत्र
गोगदोल,7,475,कृषि क्षेत्र
गोगदोल,7,476,कृषि क्षेत्र
गोगदोल,7,478,कृषि क्षेत्र
गोगदोल,7,480,आवासीय क्षेत्र
गोगदोल,7,482,कृषि क्षेत्र
गोगदोल,7,484,आवासीय क्षेत्र
गोगदोल,7,486,आवासीय क्षेत्र
गोगदोल,7,488,आवासीय क्षेत्र
गोगदोल,7,490,आवासीय क्षेत्र
गोगदोल,7,492,कृषि क्षेत्र
गोगदोल,7,493,कृषि क्षेत्र
गोगदोल,7,494,कृषि क्षेत्र
गोगदोल,7,495,कृषि क्षेत्र
गोगदोल,7,497,कृषि क्षेत्र
गोगदोल,7,503,कृषि क्षेत्र
गोगदोल,7,504,कृषि क्षेत्र
गोगदोल,7,505,कृषि क्षेत्र
गोगदोल,7,507,कृषि क्षेत्र
गोगदोल,7,511,आवासीय क्षेत्र
गोगदोल,7,512,आवासीय क्षेत्र
गोगदोल,7,516,आवासीय क्षेत्र
गोगदोल,7,518,आवासीय क्षेत्र
गोगदोल,7,522,आवासीय क्षेत्र
गोगदोल,7,524,आवासीय क्षेत्र
गोगदोल,7,526,कृषि क्षेत्र
गोगदोल,7,527,कृषि क्षेत्र
गोगदोल,7,528,कृषि क्षेत्र
गोगदोल,7,529,कृषि क्षेत्र
गोगदोल,7,530,कृषि क्षेत्र
गोगदोल,7,531,कृषि क्षेत्र
गोगदोल,7,532,कृषि क्षेत्र
गोगदोल,7,533,कृषि क्षेत्र
गोगदोल,7,534,कृषि क्षेत्र
गोगदोल,7,535,कृषि क्षेत्र
गोगदोल,7,536,कृषि क्षेत्र
गोगदोल,7,537,कृषि क्षेत्र
गोगदोल,7,541,आवासीय क्षेत्र
गोगदोल,7,542,आवासीय क्षेत्र
गोगदोल,7,543,आवासीय क्षेत्र
गोगदोल,7,544,आवासीय क्षेत्र
गोगदोल,7,545,आवासीय क्षेत्र
गोगदोल,7,546,आवासीय क्षेत्र
गोगदोल,7,547,कृषि क्षेत्र
गोगदोल,7,548,कृषि क्षेत्र
गोगदोल,7,549,कृषि क्षेत्र
गोगदोल,7,550,कृषि क्षेत्र
गोगदोल,7,551,कृषि क्षेत्र
गोगदोल,7,557,आवासीय क्षेत्र
गोगदोल,7,559,आवासीय क्षेत्र
गोगदोल,7,560,आवासीय क्षेत्र
गोगदोल,7,562,कृषि क्षेत्र
गोगदोल,7,563,कृषि क्षेत्र
गोगदोल,7,564,आवासीय क्षेत्र
गोगदोल,7,565,आवासीय क्षेत्र
गोगदोल,7,566,आवासीय क्षेत्र
गोगदोल,7,567,आवासीय क्षेत्र
गोगदोल,7,568,आवासीय क्षेत्र
गोगदोल,7,569,आवासीय क्षेत्र
गोगदोल,7,570,आवासीय क्षेत्र
गोगदोल,7,571,कृषि क्षेत्र
गोगदोल,7,572,कृषि क्षेत्र
गोगदोल,7,573,कृषि क्षेत्र
गोगदोल,7,574,कृषि क्षेत्र
गोगदोल,7,575,कृषि क्षेत्र
गोगदोल,7,576,कृषि क्षेत्र
गोगदोल,7,577,आवासीय क्षेत्र
गोगदोल,7,579,आवासीय क्षेत्र
गोगदोल,7,581,आवासीय क्षेत्र
गोगदोल,7,584,आवासीय क्षेत्र
गोगदोल,7,585,कृषि क्षेत्र
गोगदोल,7,586,कृषि क्षेत्र
गोगदोल,7,587,आवासीय क्षेत्र
गोगदोल,7,588,कृषि क्षेत्र
गोगदोल,7,589,कृषि क्षेत्र
गोगदोल,7,590,कृषि क्षेत्र
गोगदोल,7,591,आवासीय क्षेत्र
गोगदोल,7,592,आवासीय क्षेत्र
गोगदोल,7,594,आवासीय क्षेत्र
गोगदोल,7,597,आवासीय क्षेत्र
गोगदोल,7,598,आवासीय क्षेत्र
गोगदोल,7,603,आवासीय क्षेत्र
गोगदोल,7,604,आवासीय क्षेत्र
गोगदोल,7,607,कृषि क्षेत्र
गोगदोल,7,608,कृषि क्षेत्र
गोगदोल,7,609,कृषि क्षेत्र
गोगदोल,7,610,कृषि क्षेत्र
गोगदोल,7,611,आवासीय क्षेत्र
गोगदोल,7,612,आवासीय क्षेत्र
गोगदोल,7,613,कृषि क्षेत्र
गोगदोल,7,614,कृषि क्षेत्र
गोगदोल,7,615,आवासीय क्षेत्र
गोगदोल,7,616,आवासीय क्षेत्र
गोगदोल,7,617,आवासीय क्षेत्र
गोगदोल,7,619,आवासीय क्षेत्र
गोगदोल,7,620,आवासीय क्षेत्र
गोगदोल,7,621,आवासीय क्षेत्र
गोगदोल,7,622,आवासीय क्षेत्र
गोगदोल,7,623,कृषि क्षेत्र
गोगदोल,7,624,आवासीय क्षेत्र
गोगदोल,7,625,आवासीय क्षेत्र
गोगदोल,7,626,आवासीय क्षेत्र
गोगदोल,7,632,कृषि क्षेत्र
गोगदोल,7,633,आवासीय क्षेत्र
गोगदोल,7,634,आवासीय क्षेत्र
गोगदोल,7,640,आवासीय क्षेत्र
गोगदोल,7,641,आवासीय क्षेत्र
गोगदोल,7,642,कृषि क्षेत्र
गोगदोल,7,643,कृषि क्षेत्र
गोगदोल,7,644,आवासीय क्षेत्र
गोगदोल,7,645,आवासीय क्षेत्र
गोगदोल,7,646,आवासीय क्षेत्र
गोगदोल,7,647,कृषि क्षेत्र
गोगदोल,7,648,कृषि क्षेत्र
गोगदोल,7,649,आवासीय क्षेत्र
गोगदोल,7,650,आवासीय क्षेत्र
गोगदोल,7,651,आवासीय क्षेत्र
गोगदोल,7,652,आवासीय क्षेत्र
गोगदोल,7,653,आवासीय क्षेत्र
गोगदोल,7,655,आवासीय क्षेत्र
गोगदोल,7,656,कृषि क्षेत्र
गोगदोल,7,657,कृषि क्षेत्र
गोगदोल,7,658,आवासीय क्षेत्र
गोगदोल,7,661,आवासीय क्षेत्र
गोगदोल,7,662,कृषि क्षेत्र
गोगदोल,7,684,आवासीय क्षेत्र
गोगदोल,7,685,कृषि क्षेत्र
गोगदोल,7,686,आवासीय क्षेत्र
गोगदोल,7,687,आवासीय क्षेत्र
गोगदोल,7,694,कृषि क्षेत्र
गोगदोल,7,695,कृषि क्षेत्र
गोगदोल,7,696,कृषि क्षेत्र
गोगदोल,7,697,आवासीय क्षेत्र
गोगदोल,7,698,आवासीय क्षेत्र
गोगदोल,7,699,आवासीय क्षेत्र
गोगदोल,7,700,आवासीय क्षेत्र
गोगदोल,7,701,आवासीय क्षेत्र
गोगदोल,7,702,आवासीय क्षेत्र
गोगदोल,7,705,कृषि क्षेत्र
गोगदोल,7,707,कृषि क्षेत्र
गोगदोल,7,708,कृषि क्षेत्र
गोगदोल,7,709,कृषि क्षेत्र
गोगदोल,7,710,कृषि क्षेत्र
गोगदोल,7,711,कृषि क्षेत्र
गोगदोल,7,726,कृषि क्षेत्र
गोगदोल,7,727,कृषि क्षेत्र
गोगदोल,7,728,कृषि क्षेत्र
गोगदोल,7,729,कृषि क्षेत्र
गोगदोल,7,730,कृषि क्षेत्र
गोगदोल,7,731,कृषि क्षेत्र
गोगदोल,7,732,कृषि क्षेत्र
गोगदोल,7,735,कृषि क्षेत्र
गोगदोल,7,739,कृषि क्षेत्र
गोगदोल,7,741,कृषि क्षेत्र
गोगदोल,7,742,कृषि क्षेत्र
गोगदोल,7,743,कृषि क्षेत्र
गोगदोल,7,744,आवासीय क्षेत्र
गोगदोल,7,745,आवासीय क्षेत्र
गोगदोल,7,746,आवासीय क्षेत्र
गोगदोल,7,747,आवासीय क्षेत्र
गोगदोल,7,748,कृषि क्षेत्र
गोगदोल,7,749,आवासीय क्षेत्र
गोगदोल,7,751,आवासीय क्षेत्र
गोगदोल,7,752,आवासीय क्षेत्र
गोगदोल,7,753,आवासीय क्षेत्र
गोगदोल,7,754,आवासीय क्षेत्र
गोगदोल,7,755,आवासीय क्षेत्र
गोगदोल,7,756,आवासीय क्षेत्र
गोगदोल,7,757,कृषि क्षेत्र
गोगदोल,7,760,कृषि क्षेत्र
गोगदोल,7,761,आवासीय क्षेत्र
गोगदोल,7,762,आवासीय क्षेत्र
गोगदोल,7,764,आवासीय क्षेत्र
गोगदोल,7,765,आवासीय क्षेत्र
गोगदोल,7,766,आवासीय क्षेत्र
गोगदोल,7,768,आवासीय क्षेत्र
गोगदोल,7,769,आवासीय क्षेत्र
गोगदोल,7,770,कृषि क्षेत्र
गोगदोल,7,771,कृषि क्षेत्र
गोगदोल,7,772,आवासीय क्षेत्र
गोगदोल,7,773,आवासीय क्षेत्र
गोगदोल,7,774,आवासीय क्षेत्र
गोगदोल,7,781,आवासीय क्षेत्र
गोगदोल,7,782,आवासीय क्षेत्र
गोगदोल,7,783,कृषि क्षेत्र
गोगदोल,7,784,आवासीय क्षेत्र
गोगदोल,7,785,कृषि क्षेत्र
गोगदोल,7,786,कृषि क्षेत्र
गोगदोल,7,787,कृषि क्षेत्र
गोगदोल,7,790,कृषि क्षेत्र
गोगदोल,7,791,कृषि क्षेत्र
गोगदोल,7,792,कृषि क्षेत्र
गोगदोल,7,793,कृषि क्षेत्र
गोगदोल,7,794,आवासीय क्षेत्र
गोगदोल,7,795,आवासीय क्षेत्र
गोगदोल,7,797,कृषि क्षेत्र
गोगदोल,7,798,कृषि क्षेत्र
गोगदोल,7,801,आवासीय क्षेत्र
गोगदोल,7,802,आवासीय क्षेत्र
गोगदोल,7,803,कृषि क्षेत्र
गोगदोल,7,804,आवासीय क्षेत्र
गोगदोल,7,805,कृषि क्षेत्र
गोगदोल,7,806,कृषि क्षेत्र
गोगदोल,7,807,कृषि क्षेत्र
गोगदोल,7,808,कृषि क्षेत्र
गोगदोल,7,811,कृषि क्षेत्र
गोगदोल,7,812,कृषि क्षेत्र
गोगदोल,7,825,कृषि क्षेत्र
गोगदोल,7,826,कृषि क्षेत्र
गोगदोल,7,833,आवासीय क्षेत्र
गोगदोल,7,834,आवासीय क्षेत्र
गोगदोल,7,873,कृषि क्षेत्र
गोगदोल,7,874,कृषि क्षेत्र
गोगदोल,7,875,कृषि क्षेत्र
गोगदोल,7,876,कृषि क्षेत्र
गोगदोल,7,877,कृषि क्षेत्र
गोगदोल,7,878,कृषि क्षेत्र
गोगदोल,7,879,आवासीय क्षेत्र
गोगदोल,7,880,आवासीय क्षेत्र
गोगदोल,7,937,आवासीय क्षेत्र
गोगदोल,7,938,आवासीय क्षेत्र
गोगदोल,7,953,आवासीय क्षेत्र
गोगदोल,7,954,आवासीय क्षेत्र
गोगदोल,7,955,आवासीय क्षेत्र
गोगदोल,7,956,आवासीय क्षेत्र
गोगदोल,7,957,कृषि क्षेत्र
गोगदोल,7,958,कृषि क्षेत्र
गोगदोल,7,959,कृषि क्षेत्र
गोगदोल,7,960,कृषि क्षेत्र
गोगदोल,7,961,आवासीय क्षेत्र
गोगदोल,7,962,आवासीय क्षेत्र
गोगदोल,7,983,आवासीय क्षेत्र
गोगदोल,7,984,आवासीय क्षेत्र
गोगदोल,7,994,कृषि क्षेत्र
गोगदोल,7,995,कृषि क्षेत्र
गोगदोल,7,1034,आवासीय क्षेत्र
गोगदोल,7,1035,आवासीय क्षेत्र
गोगदोल,7,1036,आवासीय क्षेत्र
गोगदोल,7,1039,आवासीय क्षेत्र
गोगदोल,7,1040,कृषि क्षेत्र
गोगदोल,7,1041,कृषि क्षेत्र
गोगदोल,7,1042,कृषि क्षेत्र
गोगदोल,7,1043,कृषि क्षेत्र
गोगदोल,7,1046,आवासीय क्षेत्र
गोगदोल,7,1047,आवासीय क्षेत्र
गोगदोल,7,1048,कृषि क्षेत्र
गोगदोल,7,1049,कृषि क्षेत्र
गोगदोल,7,1050,आवासीय क्षेत्र
गोगदोल,7,1051,आवासीय क्षेत्र
गोगदोल,7,1052,कृषि क्षेत्र
गोगदोल,7,1053,कृषि क्षेत्र
गोगदोल,7,1054,कृषि क्षेत्र
गोगदोल,7,1055,कृषि क्षेत्र
गोगदोल,7,1056,कृषि क्षेत्र
गोगदोल,7,1057,कृषि क्षेत्र
गोगदोल,7,1058,कृषि क्षेत्र
गोगदोल,7,1059,आवासीय क्षेत्र
गोगदोल,7,1060,कृषि क्षेत्र
गोगदोल,7,1061,कृषि क्षेत्र
गोगदोल,7,1062,कृषि क्षेत्र
गोगदोल,7,1063,कृषि क्षेत्र
गोगदोल,7,1064,कृषि क्षेत्र
गोगदोल,7,1065,कृषि क्षेत्र
गोगदोल,7,1066,कृषि क्षेत्र
गोगदोल,7,1067,कृषि क्षेत्र
गोगदोल,7,510524,आवासीय क्षेत्र
गोगदोल,7,999997,सार्वजनिक उपयोगको क्षेत्र
गोगदोल,7,999998,सार्वजनिक उपयोगको क्षेत्र
गोगदोल,7,999999,आवासीय क्षेत्र
गोगदोल,8,1,कृषि क्षेत्र
गोगदोल,8,2,कृषि क्षेत्र
गोगदोल,8,3,कृषि क्षेत्र
गोगदोल,8,4,कृषि क्षेत्र
गोगदोल,8,5,कृषि क्षेत्र
गोगदोल,8,6,कृषि क्षेत्र
गोगदोल,8,7,कृषि क्षेत्र
गोगदोल,8,8,कृषि क्षेत्र
गोगदोल,8,9,कृषि क्षेत्र
गोगदोल,8,10,कृषि क्षेत्र
गोगदोल,8,12,कृषि क्षेत्र
गोगदोल,8,16,कृषि क्षेत्र
गोगदोल,8,17,आवासीय क्षेत्र
गोगदोल,8,18,आवासीय क्षेत्र
गोगदोल,8,19,आवासीय क्षेत्र
गोगदोल,8,20,कृषि क्षेत्र
गोगदोल,8,21,कृषि क्षेत्र
गोगदोल,8,22,कृषि क्षेत्र
गोगदोल,8,23,कृषि क्षेत्र
गोगदोल,8,24,कृषि क्षेत्र
गोगदोल,8,25,कृषि क्षेत्र
गोगदोल,8,28,कृषि क्षेत्र
गोगदोल,8,32,आवासीय क्षेत्र
गोगदोल,8,33,कृषि क्षेत्र
गोगदोल,8,35,कृषि क्षेत्र
गोगदोल,8,36,कृषि क्षेत्र
गोगदोल,8,37,कृषि क्षेत्र
गोगदोल,8,38,कृषि क्षेत्र
गोगदोल,8,39,आवासीय क्षेत्र
गोगदोल,8,41,कृषि क्षेत्र
गोगदोल,8,44,आवासीय क्षेत्र
गोगदोल,8,45,आवासीय क्षेत्र
गोगदोल,8,46,आवासीय क्षेत्र
गोगदोल,8,47,आवासीय क्षेत्र
गोगदोल,8,48,आवासीय क्षेत्र
गोगदोल,8,51,कृषि क्षेत्र
गोगदोल,8,52,कृषि क्षेत्र
गोगदोल,8,53,कृषि क्षेत्र
गोगदोल,8,56,आवासीय क्षेत्र
गोगदोल,8,58,आवासीय क्षेत्र
गोगदोल,8,59,आवासीय क्षेत्र
गोगदोल,8,60,कृषि क्षेत्र
गोगदोल,8,61,कृषि क्षेत्र
गोगदोल,8,62,कृषि क्षेत्र
गोगदोल,8,63,कृषि क्षेत्र
गोगदोल,8,66,आवासीय क्षेत्र
गोगदोल,8,67,आवासीय क्षेत्र
गोगदोल,8,68,आवासीय क्षेत्र
गोगदोल,8,69,आवासीय क्षेत्र
गोगदोल,8,70,आवासीय क्षेत्र
गोगदोल,8,71,कृषि क्षेत्र
गोगदोल,8,72,आवासीय क्षेत्र
गोगदोल,8,73,आवासीय क्षेत्र
गोगदोल,8,74,आवासीय क्षेत्र
गोगदोल,8,75,आवासीय क्षेत्र
गोगदोल,8,76,आवासीय क्षेत्र
गोगदोल,8,78,आवासीय क्षेत्र
गोगदोल,8,79,आवासीय क्षेत्र
गोगदोल,8,81,आवासीय क्षेत्र
गोगदोल,8,82,आवासीय क्षेत्र
गोगदोल,8,83,आवासीय क्षेत्र
गोगदोल,8,84,आवासीय क्षेत्र
गोगदोल,8,85,आवासीय क्षेत्र
गोगदोल,8,86,आवासीय क्षेत्र
गोगदोल,8,87,आवासीय क्षेत्र
